city_development_index,experience_num,last_new_job_num,company_size_num,education_num,company_type_was_missing,company_size_was_missing,gender_was_missing,gender_Female,gender_Male,gender_Other,gender_Unknown,relevent_experience_Has relevent experience,relevent_experience_No relevent experience,enrolled_university_Full time course,enrolled_university_Part time course,enrolled_university_no_enrollment,major_discipline_Arts,major_discipline_Business Degree,major_discipline_Humanities,major_discipline_No Major,major_discipline_Other,major_discipline_STEM,major_discipline_Unknown,company_type_Early Stage Startup,company_type_Funded Startup,company_type_NGO,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd,company_type_Unknown,target,training_hours_log,career_stage_num,stability_score,upskilling_intensity
0.624,2.0,1.0,1.0,3.0,0,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.0,1.6094379124341003,0,0.1625,0.5364793041447001
0.92,15.0,2.0,3.0,3.0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1.0,3.8918202981106265,2,0.3875,0.24323876863191415
0.855,3.0,1.0,0.0,3.0,1,1,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,3.713572066704308,0,0.1,0.928393016676077
0.91,1.0,1.0,2.0,4.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,4.248495242049359,0,0.225,2.1242476210246797
0.89,11.0,5.0,5.0,2.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,4.875197323201151,2,0.8125,0.40626644360009595
0.624,8.0,1.0,8.0,3.0,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,4.143134726391533,1,0.6,0.4603483029323925
0.855,8.0,5.0,8.0,4.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,1.3862943611198906,1,1.0,0.15403270679109896
0.92,21.0,5.0,4.0,4.0,0,0,1,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1.0,3.713572066704308,2,0.75,0.16879873030474127
0.926,17.0,1.0,4.0,4.0,0,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.9318256327243257,2,0.35,0.21843475737357365
0.926,5.0,0.0,6.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0,4.465908118654584,1,0.375,0.744318019775764
0.926,21.0,5.0,3.0,4.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,5.493061443340548,2,0.6875,0.249684611060934
0.926,10.0,1.0,4.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1.0,2.833213344056216,1,0.35,0.257564849459656
0.92,11.0,2.0,1.0,4.0,0,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.0,3.9889840465642745,2,0.2625,0.33241533721368954
0.925,2.0,1.0,2.0,3.0,0,0,0,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.0,4.61512051684126,0,0.225,1.5383735056137533
0.92,21.0,1.0,6.0,3.0,0,0,1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.871201010907891,2,0.475,0.17596368231399506
0.743,21.0,3.0,5.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0,3.367295829986474,2,0.6125,0.15305890136302155
0.92,21.0,5.0,0.0,3.0,1,1,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,4.962844630259907,2,0.5,0.22558384682999577
0.847,12.0,0.0,5.0,4.0,0,0,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,4.07753744390572,2,0.3125,0.3136567264542861
0.926,9.0,1.0,3.0,3.0,0,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0,4.9344739331306915,1,0.2875,0.49344739331306914
0.624,3.0,2.0,3.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.367295829986474,0,0.3875,0.8418239574966185
0.754,21.0,4.0,0.0,3.0,0,1,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,3.1354942159291497,2,0.4,0.1425224643604159
0.926,10.0,1.0,8.0,4.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.7612001156935624,1,0.6,0.3419272832448693
0.804,8.0,1.0,4.0,4.0,0,0,0,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.0,4.3694478524670215,1,0.35,0.48549420582966907
0.624,2.0,1.0,0.0,3.0,1,1,1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,3.9318256327243257,0,0.1,1.310608544241442
0.899,15.0,1.0,8.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,5.645446897643238,2,0.6,0.35284043110270236
0.92,8.0,0.0,3.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,4.442651256490317,1,0.1875,0.493627917387813
0.836,10.0,1.0,0.0,3.0,0,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,5.056245805348308,1,0.1,0.4596587095771189
0.92,6.0,1.0,1.0,3.0,0,0,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.0,2.995732273553991,1,0.1625,0.4279617533648558
0.92,15.0,4.0,3.0,5.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.0,4.6913478822291435,2,0.5875,0.29320924263932147
0.624,4.0,1.0,2.0,3.0,0,0,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,3.4657359027997265,1,0.225,0.6931471805599453
0.884,21.0,1.0,5.0,3.0,1,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,3.9512437185814275,2,0.4125,0.17960198720824672
0.878,20.0,5.0,7.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,3.6109179126442243,2,0.9375,0.17194847203067734
0.925,8.0,1.0,4.0,4.0,1,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,4.30406509320417,1,0.35,0.47822945480046336
0.555,6.0,0.0,0.0,3.0,1,1,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.6094379124341003,1,0.0,0.22991970177630003
0.624,7.0,2.0,7.0,3.0,0,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.6635616461296463,1,0.6375,0.4579452057662058
0.926,14.0,5.0,7.0,5.0,0,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.0,2.302585092994046,2,0.9375,0.15350567286626973
0.92,15.0,1.0,3.0,3.0,0,0,1,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,1.9459101490553132,2,0.2875,0.12161938431595708
0.915,5.0,1.0,5.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.367295829986474,1,0.4125,0.5612159716644124
0.624,4.0,1.0,5.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,3.8918202981106265,1,0.4125,0.7783640596221253
0.624,4.0,4.0,4.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,2.6390573296152584,1,0.65,0.5278114659230517
0.887,9.0,1.0,7.0,3.0,1,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,4.634728988229636,1,0.5375,0.4634728988229636
0.624,1.0,1.0,3.0,3.0,0,0,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,3.258096538021482,0,0.2875,1.629048269010741
0.92,19.0,1.0,4.0,3.0,0,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,4.663439094112067,2,0.35,0.23317195470560334
0.92,9.0,1.0,8.0,3.0,0,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,4.532599493153256,1,0.6,0.45325994931532565
0.698,11.0,1.0,2.0,3.0,0,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.6888794541139363,2,0.225,0.30740662117616135
0.926,16.0,1.0,8.0,3.0,0,0,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,3.4965075614664802,2,0.6,0.2056769153803812
0.92,21.0,1.0,6.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.0,4.189654742026425,2,0.475,0.19043885191029206
0.926,11.0,1.0,3.0,2.0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,3.4965075614664802,2,0.2875,0.2913756301222067
0.92,2.0,0.0,0.0,1.0,0,1,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,3.4657359027997265,0,0.0,1.1552453009332422
0.624,0.0,2.0,0.0,3.0,1,1,1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,3.258096538021482,0,0.2,3.258096538021482
0.926,15.0,1.0,7.0,4.0,0,0,1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.713572066704308,2,0.5375,0.23209825416901925
0.91,21.0,2.0,0.0,3.0,1,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,3.2188758248682006,2,0.2,0.1463125374940091
0.624,5.0,4.0,4.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.367295829986474,1,0.65,0.5612159716644124
0.6890000000000001,2.0,1.0,6.0,3.0,0,0,1,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,3.8066624897703196,0,0.475,1.2688874965901065
0.866,3.0,5.0,0.0,3.0,1,1,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,2.833213344056216,0,0.5,0.708303336014054
0.624,5.0,3.0,3.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,4.04305126783455,1,0.4875,0.673841877972425
0.92,16.0,2.0,3.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,4.430816798843313,2,0.3875,0.26063628228490077
0.55,4.0,2.0,5.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,5.262690188904886,1,0.5125,1.0525380377809772
0.624,18.0,1.0,6.0,4.0,0,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,4.68213122712422,2,0.475,0.24642795932232736
0.92,8.0,2.0,0.0,3.0,1,1,0,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0,3.5553480614894135,1,0.2,0.3950386734988237
0.767,20.0,5.0,8.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,3.5553480614894135,2,1.0,0.16930228864235303
0.579,5.0,1.0,3.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,2.833213344056216,1,0.2875,0.47220222400936934
0.924,21.0,5.0,8.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.6375861597263857,2,1.0,0.16534482544210843
0.92,5.0,0.0,0.0,3.0,1,1,0,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,4.624972813284271,1,0.0,0.7708288022140452
0.91,21.0,5.0,3.0,3.0,0,0,0,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,3.8066624897703196,2,0.6875,0.17303011317137817
0.92,11.0,1.0,0.0,3.0,1,1,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,4.532599493153256,2,0.1,0.37771662442943804
0.754,6.0,1.0,0.0,3.0,1,1,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,3.8066624897703196,1,0.1,0.5438089271100457
0.91,3.0,0.0,0.0,3.0,1,1,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.0,5.602118820879701,0,0.0,1.4005297052199253
0.624,5.0,1.0,3.0,4.0,0,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,5.153291594497779,1,0.2875,0.8588819324162965
0.91,5.0,0.0,0.0,1.0,1,1,1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.0,3.5553480614894135,1,0.0,0.5925580102482356
0.92,19.0,5.0,4.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,5.0106352940962555,2,0.75,0.25053176470481275
0.893,5.0,2.0,8.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,4.174387269895637,1,0.7,0.6957312116492728
0.624,6.0,2.0,8.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,1.6094379124341003,1,0.7,0.22991970177630003
0.624,12.0,5.0,2.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1.0,4.90527477843843,2,0.625,0.3773288291106484
0.92,21.0,5.0,0.0,3.0,1,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,2.70805020110221,2,0.5,0.12309319095919137
0.624,10.0,5.0,4.0,4.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,4.574710978503383,1,0.75,0.4158828162275803
0.527,2.0,1.0,0.0,3.0,1,1,1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.0,5.003946305945459,0,0.1,1.6679821019818197
0.91,7.0,1.0,0.0,3.0,1,1,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,4.59511985013459,1,0.1,0.5743899812668237
0.926,21.0,0.0,3.0,4.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,4.890349128221754,2,0.1875,0.22228859673735243
0.92,2.0,1.0,4.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0,4.969813299576001,0,0.35,1.6566044331920002
0.92,15.0,3.0,3.0,3.0,0,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.828641396489095,2,0.4875,0.23929008728056844
0.924,21.0,3.0,3.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,5.030437921392435,2,0.4875,0.2286562691542016
0.722,2.0,1.0,4.0,4.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,2.70805020110221,0,0.35,0.9026834003674034
0.92,7.0,4.0,6.0,3.0,0,0,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0,1.9459101490553132,1,0.775,0.24323876863191415
0.624,7.0,1.0,8.0,3.0,0,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,2.8903717578961645,1,0.6,0.36129646973702056
0.74,3.0,3.0,8.0,3.0,0,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,4.532599493153256,0,0.8,1.133149873288314
0.73,5.0,1.0,1.0,3.0,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,2.833213344056216,1,0.1625,0.47220222400936934
0.579,5.0,1.0,4.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,3.5553480614894135,1,0.35,0.5925580102482356
0.92,15.0,5.0,0.0,3.0,1,1,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,4.6443908991413725,2,0.5,0.2902744311963358
0.926,21.0,1.0,7.0,3.0,0,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,4.584967478670572,2,0.5375,0.20840761266684418
0.624,1.0,1.0,0.0,2.0,1,1,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.0,3.828641396489095,0,0.1,1.9143206982445475
0.92,19.0,1.0,8.0,3.0,0,0,1,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1.0,2.6390573296152584,2,0.6,0.13195286648076293
0.6659999999999999,18.0,5.0,3.0,3.0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,1.6094379124341003,2,0.6875,0.08470725854916317
0.92,17.0,1.0,3.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.5553480614894135,2,0.2875,0.19751933674941186
0.878,8.0,3.0,3.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.871201010907891,1,0.4875,0.43013344565643236
0.92,1.0,1.0,4.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.5553480614894135,0,0.35,1.7776740307447068
0.897,3.0,5.0,6.0,4.0,0,0,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.58351893845611,0,0.875,0.8958797346140275
0.836,21.0,0.0,0.0,4.0,1,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,2.995732273553991,2,0.0,0.1361696487979087
0.92,16.0,2.0,3.0,3.0,1,0,1,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,3.1780538303479458,2,0.3875,0.18694434296164386
0.624,10.0,0.0,0.0,3.0,1,1,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,3.258096538021482,1,0.0,0.2961905943655893
0.624,9.0,0.0,0.0,3.0,1,1,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,4.1588830833596715,1,0.0,0.4158883083359671
0.698,2.0,1.0,7.0,3.0,0,0,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,5.14166355650266,0,0.5375,1.7138878521675533
0.92,4.0,2.0,8.0,4.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,5.579729825986222,1,0.7,1.1159459651972443
0.624,7.0,4.0,8.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,3.8918202981106265,1,0.9,0.4864775372638283
0.624,0.0,3.0,3.0,3.0,0,0,1,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.367295829986474,0,0.4875,3.367295829986474
0.624,6.0,0.0,4.0,4.0,1,0,1,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,4.74493212836325,1,0.25,0.6778474469090358
0.92,5.0,2.0,7.0,4.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,1.3862943611198906,1,0.6375,0.23104906018664842
0.903,4.0,2.0,3.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1.0,3.7612001156935624,1,0.3875,0.7522400231387125
0.92,3.0,1.0,5.0,3.0,0,0,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,2.4849066497880004,0,0.4125,0.6212266624470001
0.92,3.0,2.0,0.0,3.0,1,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,4.727387818712341,0,0.2,1.1818469546780852
0.624,7.0,2.0,0.0,3.0,1,1,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,4.343805421853684,1,0.2,0.5429756777317105
0.899,21.0,5.0,5.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.2188758248682006,2,0.8125,0.1463125374940091
0.7659999999999999,18.0,0.0,4.0,2.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,3.1354942159291497,2,0.25,0.16502601136469208
0.91,5.0,0.0,0.0,1.0,1,1,1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.0,4.663439094112067,1,0.0,0.7772398490186778
0.6890000000000001,9.0,1.0,0.0,3.0,1,1,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,1.3862943611198906,1,0.1,0.13862943611198905
0.624,6.0,1.0,2.0,3.0,1,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,3.6888794541139363,1,0.225,0.5269827791591337
0.913,9.0,1.0,0.0,2.0,1,1,0,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.0,3.332204510175204,1,0.1,0.3332204510175204
0.92,9.0,2.0,3.0,4.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,2.1972245773362196,1,0.3875,0.21972245773362195
0.624,8.0,1.0,6.0,4.0,0,0,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,5.0106352940962555,1,0.475,0.5567372548995839
0.624,12.0,5.0,3.0,3.0,0,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,2.70805020110221,2,0.6875,0.20831155393093923
0.887,7.0,1.0,0.0,4.0,1,1,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,4.174387269895637,1,0.1,0.5217984087369546
0.743,6.0,1.0,4.0,4.0,0,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.0,3.970291913552122,1,0.35,0.5671845590788746
0.91,4.0,1.0,0.0,3.0,1,1,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,3.713572066704308,1,0.1,0.7427144133408616
0.7959999999999999,17.0,1.0,0.0,4.0,0,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,1.6094379124341003,2,0.1,0.08941321735745002
0.884,6.0,1.0,3.0,3.0,0,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.4011973816621555,1,0.2875,0.4858853402374508
0.92,15.0,5.0,0.0,3.0,1,1,0,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.0,5.220355825078324,2,0.5,0.3262722390673953
0.92,15.0,5.0,8.0,4.0,0,0,1,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1.0,1.9459101490553132,2,1.0,0.12161938431595708
0.624,8.0,3.0,5.0,4.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,4.6913478822291435,1,0.6125,0.5212608758032382
0.92,21.0,1.0,0.0,4.0,1,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,3.367295829986474,2,0.1,0.15305890136302155
0.5579999999999999,3.0,5.0,4.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,4.477336814478207,0,0.75,1.1193342036195517
0.84,19.0,5.0,2.0,3.0,0,0,0,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,4.553876891600541,2,0.625,0.22769384458002703
0.92,21.0,2.0,0.0,3.0,1,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,5.332718793265369,2,0.2,0.2423963087847895
0.925,5.0,2.0,2.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.4339872044851463,1,0.325,0.5723312007475244
0.794,2.0,1.0,3.0,2.0,0,0,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,5.771441123130016,0,0.2875,1.9238137077100053
0.743,11.0,1.0,0.0,3.0,1,1,0,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0,4.394449154672439,2,0.1,0.3662040962227033
0.939,12.0,3.0,8.0,4.0,0,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,4.672828834461906,2,0.8,0.35944837188168505
